index,instrument_name,instrument_type,is_active,tick_size,option_type,strike,expiry,minimum_amount,amount_step,maker_fee_rate,taker_fee_rate,ask_price,ask_size,bid_price,bid_size,market_price,delta,gamma,vega,theta,iv,mark,ts
BTC-USD,BTC-20260626-420000-P,option,True,1,P,420000.0,20260626,0.01,0.0001,0.0001,0.0003,0.0,0.0,0.0,0.0,64021.0,-0.99999,0.0,0.00291,-0.00084,0.68068,353012.0,1772274865784
BTC-USD,BTC-20260626-420000-C,option,True,1,C,420000.0,20260626,0.01,0.0001,0.0001,0.0003,0.0,0.0,0.0,0.0,64021.0,0.0,0.0,0.00291,-0.00084,0.68068,0.0,1772274867603
BTC-USD,BTC-20260626-40000-P,option,True,1,P,40000.0,20260626,0.01,0.0001,0.0001,0.0003,1094.0,1.5047,890.0,3.306,64021.0,-0.07998,5.83e-06,54.0838,-15.95778,0.6957,1087.0,1772274865647
BTC-USD,BTC-20260626-40000-C,option,True,1,C,40000.0,20260626,0.01,0.0001,0.0001,0.0003,28354.0,1.0,20865.0,1.0,64021.0,0.92001,5.83e-06,54.0838,-15.95778,0.6957,25390.0,1772274865987
BTC-USD,BTC-20260626-400000-P,option,True,1,P,400000.0,20260626,0.01,0.0001,0.0001,0.0003,0.0,0.0,0.0,0.0,64000.0,-0.99999,0.0,0.00518,-0.00149,0.68068,333174.0,1772274857597
BTC-USD,BTC-20260626-400000-C,option,True,1,C,400000.0,20260626,0.01,0.0001,0.0001,0.0003,0.0,0.0,0.0,0.0,64021.0,0.0,0.0,0.0052,-0.0015,0.68068,0.0,1772274867198
BTC-USD,BTC-20260626-380000-P,option,True,1,P,380000.0,20260626,0.01,0.0001,0.0001,0.0003,0.0,0.0,0.0,0.0,64021.0,-0.99999,0.0,0.0094,-0.00271,0.68068,313295.0,1772274866289
BTC-USD,BTC-20260626-380000-C,option,True,1,C,380000.0,20260626,0.01,0.0001,0.0001,0.0003,0.0,0.0,0.0,0.0,64000.0,0.0,0.0,0.00936,-0.0027,0.68068,0.0,1772274857831
BTC-USD,BTC-20260626-360000-P,option,True,1,P,360000.0,20260626,0.01,0.0001,0.0001,0.0003,0.0,0.0,0.0,0.0,64021.0,-0.99998,0.0,0.01719,-0.00496,0.68068,293436.0,1772274865987
BTC-USD,BTC-20260626-360000-C,option,True,1,C,360000.0,20260626,0.01,0.0001,0.0001,0.0003,0.0,0.0,0.0,0.0,64021.0,1e-05,0.0,0.01719,-0.00496,0.68068,0.0,1772274867097
BTC-USD,BTC-20260626-340000-P,option,True,1,P,340000.0,20260626,0.01,0.0001,0.0001,0.0003,0.0,0.0,0.0,0.0,64014.0,-0.99997,0.0,0.03184,-0.00919,0.68068,273584.0,1772274865177
BTC-USD,BTC-20260626-340000-C,option,True,1,C,340000.0,20260626,0.01,0.0001,0.0001,0.0003,0.0,0.0,0.0,0.0,64021.0,2e-05,0.0,0.03188,-0.0092,0.68068,0.0,1772274866189
BTC-USD,BTC-20260626-320000-P,option,True,1,P,320000.0,20260626,0.01,0.0001,0.0001,0.0003,0.0,0.0,0.0,0.0,64021.0,-0.99996,0.0,0.05992,-0.0173,0.68068,253719.0,1772274866694
BTC-USD,BTC-20260626-320000-C,option,True,1,C,320000.0,20260626,0.01,0.0001,0.0001,0.0003,0.0,0.0,0.0,0.0,64021.0,3e-05,0.0,0.05992,-0.0173,0.68068,0.0,1772274866694
BTC-USD,BTC-20260626-300000-P,option,True,1,P,300000.0,20260626,0.01,0.0001,0.0001,0.0003,0.0,0.0,0.0,0.0,64000.0,-0.99992,1e-08,0.11379,-0.03285,0.68068,233880.0,1772274857799
BTC-USD,BTC-20260626-300000-C,option,True,1,C,300000.0,20260626,0.01,0.0001,0.0001,0.0003,0.0,0.0,0.0,0.0,64021.0,7e-05,1e-08,0.11419,-0.03296,0.68068,0.0,1772274866795
BTC-USD,BTC-20260626-280000-P,option,True,1,P,280000.0,20260626,0.01,0.0001,0.0001,0.0003,0.0,0.0,0.0,0.0,64021.0,-0.99984,2e-08,0.22058,-0.06367,0.68068,214002.0,1772274866960
BTC-USD,BTC-20260626-280000-C,option,True,1,C,280000.0,20260626,0.01,0.0001,0.0001,0.0003,0.0,0.0,0.0,0.0,64021.0,0.00015,2e-08,0.22058,-0.06367,0.68068,0.0,1772274866187
BTC-USD,BTC-20260626-270000-P,option,True,1,P,270000.0,20260626,0.01,0.0001,0.0001,0.0003,0.0,0.0,0.0,0.0,64021.0,-0.99977,3e-08,0.30813,-0.08895,0.68068,204073.0,1772274866592
BTC-USD,BTC-20260626-270000-C,option,True,1,C,270000.0,20260626,0.01,0.0001,0.0001,0.0003,0.0,0.0,0.0,0.0,64021.0,0.00022,3e-08,0.30813,-0.08895,0.68068,1.0,1772274867195
BTC-USD,BTC-20260626-260000-P,option,True,1,P,260000.0,20260626,0.01,0.0001,0.0001,0.0003,0.0,0.0,0.0,0.0,64021.0,-0.99967,4e-08,0.43184,-0.12466,0.68068,194144.0,1772274866795
BTC-USD,BTC-20260626-260000-C,option,True,1,C,260000.0,20260626,0.01,0.0001,0.0001,0.0003,0.0,0.0,0.0,0.0,64021.0,0.00032,4e-08,0.43184,-0.12466,0.68068,1.0,1772274866491
BTC-USD,BTC-20260626-250000-P,option,True,1,P,250000.0,20260626,0.01,0.0001,0.0001,0.0003,0.0,0.0,0.0,0.0,64000.0,-0.99953,6e-08,0.60526,-0.17473,0.68068,184236.0,1772274857598
BTC-USD,BTC-20260626-250000-C,option,True,1,C,250000.0,20260626,0.01,0.0001,0.0001,0.0003,0.0,0.0,0.0,0.0,64000.0,0.00046,6e-08,0.60526,-0.17473,0.68068,2.0,1772274858506
BTC-USD,BTC-20260626-240000-P,option,True,1,P,240000.0,20260626,0.01,0.0001,0.0001,0.0003,0.0,0.0,0.0,0.0,64021.0,-0.99932,9e-08,0.85612,-0.24715,0.68068,174288.0,1772274865583
BTC-USD,BTC-20260626-240000-C,option,True,1,C,240000.0,20260626,0.01,0.0001,0.0001,0.0003,0.0,0.0,0.0,0.0,64021.0,0.00067,9e-08,0.85612,-0.24715,0.68068,4.0,1772274865333
BTC-USD,BTC-20260626-230000-P,option,True,1,P,230000.0,20260626,0.01,0.0001,0.0001,0.0003,0.0,0.0,0.0,0.0,64000.0,-0.99901,1.3e-07,1.20709,-0.34847,0.68068,164380.0,1772274858204
BTC-USD,BTC-20260626-230000-C,option,True,1,C,230000.0,20260626,0.01,0.0001,0.0001,0.0003,0.0,0.0,0.0,0.0,64021.0,0.00098,1.3e-07,1.21059,-0.34948,0.68068,6.0,1772274866996
BTC-USD,BTC-20260626-220000-P,option,True,1,P,220000.0,20260626,0.01,0.0001,0.0001,0.0003,0.0,0.0,0.0,0.0,64000.0,-0.99855,1.8e-07,1.71127,-0.49402,0.68068,154454.0,1772274857900
BTC-USD,BTC-20260626-220000-C,option,True,1,C,220000.0,20260626,0.01,0.0001,0.0001,0.0003,0.0,0.0,0.0,0.0,64021.0,0.00144,1.8e-07,1.71607,-0.49541,0.68068,9.0,1772274865482
BTC-USD,BTC-20260626-210000-P,option,True,1,P,210000.0,20260626,0.01,0.0001,0.0001,0.0003,0.0,0.0,0.0,0.0,64000.0,-0.99788,2.6e-07,2.43114,-0.70184,0.68068,144530.0,1772274858506
BTC-USD,BTC-20260626-210000-C,option,True,1,C,210000.0,20260626,0.01,0.0001,0.0001,0.0003,0.0,0.0,0.0,0.0,64014.0,0.00212,2.6e-07,2.43545,-0.70308,0.68068,13.0,1772274865077
BTC-USD,BTC-20260626-200000-P,option,True,1,P,200000.0,20260626,0.01,0.0001,0.0001,0.0003,0.0,0.0,0.0,0.0,64021.0,-0.99686,3.8e-07,3.46836,-1.00127,0.68068,134587.0,1772274866088
BTC-USD,BTC-20260626-200000-C,option,True,1,C,200000.0,20260626,0.01,0.0001,0.0001,0.0003,0.0,0.0,0.0,0.0,64000.0,0.00313,3.8e-07,3.45936,-0.99867,0.68068,21.0,1772274859013
BTC-USD,BTC-20260626-190000-P,option,True,1,P,190000.0,20260626,0.01,0.0001,0.0001,0.0003,0.0,0.0,0.0,0.0,64021.0,-0.99534,5.4e-07,4.93938,-1.42594,0.68068,124669.0,1772274867602
BTC-USD,BTC-20260626-190000-C,option,True,1,C,190000.0,20260626,0.01,0.0001,0.0001,0.0003,0.0,0.0,0.0,0.0,64021.0,0.00465,5.4e-07,4.93938,-1.42594,0.68068,32.0,1772274867300
BTC-USD,BTC-20260626-180000-P,option,True,1,P,180000.0,20260626,0.01,0.0001,0.0001,0.0003,0.0,0.0,0.0,0.0,64021.0,-0.9941,6.8e-07,6.0886,-1.72255,0.66707,114748.0,1772274865681
BTC-USD,BTC-20260626-180000-C,option,True,1,C,180000.0,20260626,0.01,0.0001,0.0001,0.0003,0.0,0.0,0.0,0.0,64021.0,0.00589,6.8e-07,6.08859,-1.72255,0.66707,41.0,1772274866592
BTC-USD,BTC-20260626-175000-P,option,True,1,P,175000.0,20260626,0.01,0.0001,0.0001,0.0003,0.0,0.0,0.0,0.0,64021.0,-0.99337,7.6e-07,6.75702,-1.88982,0.65945,109789.0,1772274865583
BTC-USD,BTC-20260626-175000-C,option,True,1,C,175000.0,20260626,0.01,0.0001,0.0001,0.0003,0.0,0.0,0.0,0.0,64000.0,0.00661,7.6e-07,6.74048,-1.88519,0.65945,46.0,1772274858507
BTC-USD,BTC-20260626-170000-P,option,True,1,P,170000.0,20260626,0.01,0.0001,0.0001,0.0003,0.0,0.0,0.0,0.0,64021.0,-0.99251,8.6e-07,7.52336,-2.07896,0.65155,104830.0,1772274866592
BTC-USD,BTC-20260626-170000-C,option,True,1,C,170000.0,20260626,0.01,0.0001,0.0001,0.0003,0.0,0.0,0.0,0.0,64000.0,0.00746,8.6e-07,7.50503,-2.07389,0.65155,52.0,1772274857597
BTC-USD,BTC-20260626-165000-P,option,True,1,P,165000.0,20260626,0.01,0.0001,0.0001,0.0003,0.0,0.0,0.0,0.0,64021.0,-0.9915,9.7e-07,8.40579,-2.29363,0.64337,99873.0,1772274865986
BTC-USD,BTC-20260626-165000-C,option,True,1,C,165000.0,20260626,0.01,0.0001,0.0001,0.0003,0.0,0.0,0.0,0.0,64014.0,0.00848,9.7e-07,8.39875,-2.29171,0.64337,59.0,1772274864468
BTC-USD,BTC-20260626-160000-P,option,True,1,P,160000.0,20260626,0.01,0.0001,0.0001,0.0003,0.0,0.0,0.0,0.0,64000.0,-0.99034,1.11e-06,9.40393,-2.53213,0.63488,94936.0,1772274859416
BTC-USD,BTC-20260626-160000-C,option,True,1,C,160000.0,20260626,0.01,0.0001,0.0001,0.0003,0.0,0.0,0.0,0.0,64000.0,0.00965,1.11e-06,9.40394,-2.53213,0.63488,67.0,1772274857699
BTC-USD,BTC-20260626-155000-P,option,True,1,P,155000.0,20260626,0.01,0.0001,0.0001,0.0003,0.0,0.0,0.0,0.0,64021.0,-0.9889,1.27e-06,10.61344,-2.81815,0.62607,89962.0,1772274865785
BTC-USD,BTC-20260626-155000-C,option,True,1,C,155000.0,20260626,0.01,0.0001,0.0001,0.0003,168.0,1.5047,0.0,0.0,64014.0,0.01108,1.27e-06,10.60466,-2.81582,0.62607,77.0,1772274864875
BTC-USD,BTC-20260626-150000-P,option,True,1,P,150000.0,20260626,0.01,0.0001,0.0001,0.0003,0.0,0.0,0.0,0.0,64000.0,-0.98725,1.45e-06,11.97199,-3.1324,0.61691,85029.0,1772274858002
BTC-USD,BTC-20260626-150000-C,option,True,1,C,150000.0,20260626,0.01,0.0001,0.0001,0.0003,177.0,1.5047,0.0,0.0,64021.0,0.01277,1.45e-06,12.00045,-3.13985,0.61691,89.0,1772274865583
BTC-USD,BTC-20260626-145000-P,option,True,1,P,145000.0,20260626,0.01,0.0001,0.0001,0.0003,0.0,0.0,0.0,0.0,64021.0,-0.98518,1.68e-06,13.63055,-3.51137,0.6074,80058.0,1772274866288
BTC-USD,BTC-20260626-145000-C,option,True,1,C,145000.0,20260626,0.01,0.0001,0.0001,0.0003,187.0,1.5047,0.0,0.0,64021.0,0.01481,1.68e-06,13.63055,-3.51137,0.6074,104.0,1772274866390
BTC-USD,BTC-20260626-140000-P,option,True,1,P,140000.0,20260626,0.01,0.0001,0.0001,0.0003,0.0,0.0,0.0,0.0,64021.0,-0.98271,1.95e-06,15.55777,-3.94259,0.59751,75111.0,1772274866491
BTC-USD,BTC-20260626-140000-C,option,True,1,C,140000.0,20260626,0.01,0.0001,0.0001,0.0003,199.0,1.5047,1.0,1.5047,64014.0,0.01726,1.95e-06,15.54527,-3.93942,0.59751,121.0,1772274864369
BTC-USD,BTC-20260626-135000-P,option,True,1,P,135000.0,20260626,0.01,0.0001,0.0001,0.0003,0.0,0.0,0.0,0.0,64021.0,-0.97968,2.27e-06,17.85063,-4.44582,0.58724,70168.0,1772274865481
BTC-USD,BTC-20260626-135000-C,option,True,1,C,135000.0,20260626,0.01,0.0001,0.0001,0.0003,213.0,1.5047,16.0,1.5047,64014.0,0.02029,2.27e-06,17.83646,-4.44229,0.58724,143.0,1772274864671
BTC-USD,BTC-20260626-130000-P,option,True,1,P,130000.0,20260626,0.01,0.0001,0.0001,0.0003,0.0,0.0,0.0,0.0,64021.0,-0.97593,2.67e-06,20.59665,-5.03645,0.57656,65231.0,1772274866491
BTC-USD,BTC-20260626-130000-C,option,True,1,C,130000.0,20260626,0.01,0.0001,0.0001,0.0003,231.0,1.5047,33.0,1.5047,64021.0,0.02406,2.67e-06,20.59666,-5.03645,0.57656,170.0,1772274865481
BTC-USD,BTC-20260626-125000-P,option,True,1,P,125000.0,20260626,0.01,0.0001,0.0001,0.0003,67754.0,1.0,52255.0,1.0,64021.0,-0.97123,3.17e-06,23.90818,-5.73381,0.56547,60300.0,1772274866188
BTC-USD,BTC-20260626-125000-C,option,True,1,C,125000.0,20260626,0.01,0.0001,0.0001,0.0003,255.0,1.5047,217.0,1.1,64000.0,0.02869,3.16e-06,23.85498,-5.72105,0.56547,204.0,1772274858204
BTC-USD,BTC-20260626-120000-P,option,True,1,P,120000.0,20260626,0.01,0.0001,0.0001,0.0003,62188.0,1.0,47921.0,1.0,64000.0,-0.96535,3.77e-06,27.86904,-6.54804,0.55399,55399.0,1772274859620
BTC-USD,BTC-20260626-120000-C,option,True,1,C,120000.0,20260626,0.01,0.0001,0.0001,0.0003,276.0,3.304,91.0,3.304,64000.0,0.03464,3.77e-06,27.86905,-6.54804,0.55399,247.0,1772274858305
BTC-USD,BTC-20260626-110000-P,option,True,1,P,110000.0,20260626,0.01,0.0001,0.0001,0.0003,51443.0,1.0,39562.0,1.0,64021.0,-0.94768,5.5e-06,38.9014,-8.74429,0.53,45583.0,1772274866088
BTC-USD,BTC-20260626-110000-C,option,True,1,C,110000.0,20260626,0.01,0.0001,0.0001,0.0003,373.0,3.3,188.0,3.3,64021.0,0.05231,5.5e-06,38.9014,-8.74429,0.53,381.0,1772274865986
BTC-USD,BTC-20260626-105000-P,option,True,1,P,105000.0,20260626,0.01,0.0001,0.0001,0.0003,45512.0,1.0,34924.0,1.0,64021.0,-0.93453,6.72e-06,46.38843,-10.18453,0.51766,40720.0,1772274866289
BTC-USD,BTC-20260626-105000-C,option,True,1,C,105000.0,20260626,0.01,0.0001,0.0001,0.0003,457.0,3.3,272.0,3.3,64021.0,0.06546,6.72e-06,46.38843,-10.18453,0.51766,483.0,1772274866794
BTC-USD,BTC-20260626-100000-P,option,True,1,P,100000.0,20260626,0.01,0.0001,0.0001,0.0003,35823.0,1.0,35471.0,1.0,64021.0,-0.91689,8.26e-06,55.66723,-11.93082,0.50534,35897.0,1772274866492
BTC-USD,BTC-20260626-100000-C,option,True,1,C,100000.0,20260626,0.01,0.0001,0.0001,0.0003,582.0,1.0,393.0,1.0,64021.0,0.0831,8.26e-06,55.66723,-11.93082,0.50534,624.0,1772274866694
